Plant capacity [kg dry microalgae/h],0.03,0.03118644,0.03237288,0.03355932,0.03474576,0.0359322,0.03711864,0.03830508,0.03949153,0.04067797,0.04186441,0.04305085,0.04423729,0.04542373,0.04661017,0.04779661,0.04898305,0.05,0.05135593,0.05254237,0.05372881,0.05491525,0.05610169,0.05728814,0.05847458,0.05966102,0.06084746,0.0620339,0.06322034,0.06440678,0.06559322,0.06677966,0.0679661,0.06915254,0.07033898,0.07152542,0.07271186,0.07389831,0.07508475,0.07627119,0.07745763,0.07864407,0.07983051,0.08101695,0.08220339,0.08338983,0.08457627,0.08576271,0.08694915,0.08813559,0.08932203,0.09050847,0.09169492,0.09288136,0.0940678,0.09525424,0.09644068,0.09762712,0.09881356,0.1
4000.0,117.5106237291027,122.14713377439834,126.79388481583506,131.44061947858552,136.08731480017775,140.73397052261583,145.38058643730065,150.0271623347068,154.67369800426528,159.32019323435816,163.966647812313,168.61306152439715,173.25943415581247,177.90576549068948,182.55205531208213,187.19830340196197,191.84450954121252,195.8284371691647,201.13529801796182,205.7828706593047,210.42891016351672,215.0749032320547,219.72085300445465,224.3667592614485,229.01262177502662,233.65844031602163,238.3042146541205,242.94994455785775,247.5956297946103,252.24127013059086,256.8868653308421,261.5324151592304,266.1779193784399,270.8233777499665,275.4687900341113,280.1141559899741,284.7594753754484,289.4047479472144,294.0499734607318,298.69515167023474,303.3402823287251,307.985365187966,312.63039999847496,317.27538650951834,321.92032446910406,326.5652136239754,331.21005371960433,335.85484450018487,340.49958570862697,345.1442770865489,349.78891837427136,354.43350931081056,359.0780496338713,363.72253907984026,368.3669773837792,373.011364279418,377.65569949914806,382.2999827740146,386.9442126390928,391.5883912039896
4033.898305,118.50647647256963,123.18227897587632,127.8684092634269,132.55452303348886,137.2405971289928,141.9266312897567,146.61262530541342,151.29857896466189,155.98449205514888,160.67036436346288,165.35619567512927,170.04198577460394,174.72773444526848,179.41344146942413,184.0991066282862,188.78472970197862,193.4703104695279,197.48800019602206,202.83983444184284,207.5267932920107,212.21220601236004,216.8975719035128,221.58289413161103,226.26817247552853,230.9534067053234,235.63859658988628,240.3237418969517,245.00884239309386,249.6938978437172,254.37890801305355,259.0638726641544,263.74879155888493,268.4336644579182,273.11849112072895,277.80327130558675,282.4880047695503,287.17269126846094,291.85733055693663,296.5419223883652,301.2264665148978,305.91096268744315,310.5954106556606,315.2798101679536,319.96416097146346,324.64846281206263,329.3327154343481,334.0169185816348,338.70107199594923,343.385175418022,348.0692285872824,352.75323124184996,357.4371831185293,362.12108395280234,366.804933478822,371.4887314294044,376.1724775360233,380.8561715288017,385.5398131365063,390.22340208653924,394.90693810493195
4067.79661,119.50232921603663,124.21742417735425,128.9429337110187,133.6684265883921,138.3938794578078,143.11929205689748,147.84466417352613,152.56999559461704,157.29528610603242,162.02053549256763,166.74574353794546,171.47091002481065,176.19603473472452,180.9211174481588,185.64615794449034,190.3711560019952,195.0961113978432,199.14756322287934,204.5443708657239,209.2707159247166,213.99550186120342,218.7202405749709,223.44493525876743,228.16958568960865,232.89419163562025,237.61875286375076,242.34326913978347,247.06774022832982,251.79216589282402,256.51654589551595,261.24087999746627,265.9651679585393,270.6894095373967,275.4136044914916,280.1377525770622,284.8618535491263,289.5859071614732,294.30991316665876,299.0338713159984,303.7577813595605,308.48164304616114,313.20545612335525,317.9292203374322,322.6529354334085,327.37660115502115,332.1002172447207,336.8237834436654,341.5472994917135,346.2707651274172,350.9941800880157,355.7175441094285,360.44085692624805,365.16411827173357,369.8873278778037,374.6104854750297,379.33359079262846,384.05664355845545,388.7796434989979,393.5025903393674,398.22548380329266
4101.694915,120.49818195950363,125.25256937883222,130.01745815861054,134.78233014329535,139.5471617866229,144.31195282403831,149.07670304163884,153.84141222457217,158.60608015691608,163.37070662167235,168.13529140076167,172.89983427501744,177.6643350241806,182.42879342689344,187.1932092606944,191.95758230201187,196.72191232615856,200.8071262497367,206.24890728960492,211.01463855742256,215.77879771004677,220.542909246429,225.30697638592383,230.07099890368866,234.8349765659171,239.59890913761538,244.362796382615,249.126638063566,253.89043394193092,258.6541837779789,263.41788733077885,268.18154435819395,272.945154616875,277.7087178622538,282.4722338485377,287.2357023287024,291.9991230544855,296.76249577638094,301.52582024363176,306.2890962042238,311.05232340487913,315.8155015910498,320.57863050691077,325.3417098953536,330.1047394979796,334.8677190550934,339.63064830569596,344.39352698747774,349.15635483681234,353.91913158874917,358.6818569770071,363.44453073396693,368.2071525906647,372.9697222767854,377.7322395206549,382.49470404923375,387.25711558810934,392.0194738614896,396.7817785921955,401.5440295016535
4135.59322,121.49403470297058,126.2877145803102,131.09198260620235,135.89623369819864,140.700444115438,145.5046135911791,150.30874190975152,155.11282885452735,159.91687420779965,164.72087775077708,169.5248392635779,174.3287585252242,179.1326353136366,183.9364694056281,188.74026057689852,193.54400860202847,198.34771325447397,202.466689276594,207.95344371348594,212.75856119012855,217.56209355889015,222.36557791788707,227.1690175130802,231.97241211776878,236.7757614962139,241.57906541148003,246.38232362544653,251.18553589880207,255.98870199103774,260.7918216604414,265.594894664091,270.3979207578484,275.20089969635325,280.0038312330163,284.8067151200132,289.60955110827837,294.41233894749774,299.2150783861031,304.0177691712651,308.82041104888674,313.6230037635972,318.4255470587444,323.2280406763894,328.0304843572987,332.8328778409382,337.635220865466,342.4375131677264,347.23975448324194,352.04194454620745,356.8440830894827,361.6461698445856,366.4482045416855,371.25018690959575,376.0521166757671,380.85399356628017,385.655817305839,390.45758761776307,395.2593042239812,400.0609668450235,404.86257520001413
4169.491525,122.4898874464375,127.32285978178811,132.16650705379416,137.01013725310187,141.85372644425303,146.69727435831996,151.54078077786428,156.38424548448242,161.22766825868325,166.0710488798818,170.91438712639408,175.75768277543096,180.60093560309264,185.44414538436274,190.28731189310253,195.1304349020451,199.97351418278933,204.1262523034513,209.65798013736696,214.50248382283453,219.3453894077335,224.18824658934514,229.03105864023664,233.87382533184882,238.7165464265105,243.55922168534445,248.40185086827805,253.24443373403813,258.0869700401444,262.92945954290406,267.7719019974032,272.61429715750285,277.4566447758314,282.2989446037787,287.14119639148873,291.9833998878545,296.82555484051,301.66766099582526,306.5097180988983,311.3517258935499,316.1936841223151,321.0355925264386,325.8774508458679,330.71925881924375,335.56101618389664,340.40272267583873,345.244378029757,350.0859819790063,354.9275342556025,359.7690345902161,364.61048271216424,369.45187834940424,374.2932212285268,379.13451107474873,383.9757476119054,388.8169305624442,393.65805964741685,398.49913458647285,403.3401550978515,408.18112089837496
4203.389831,123.48574018990453,128.35800498326608,133.24103150138598,138.12404080800516,143.00700877306812,147.88993512546074,152.772819645977,157.65566211443763,162.53846230956688,167.42122000898658,172.30393498921026,177.18660702563773,182.06923589254868,186.95182136309745,191.8343632093067,196.71686120206178,201.5993151111047,205.78581533030868,211.36251656124804,216.2464064555405,221.1286852565769,226.01091526080327,230.89309976739304,235.77523854592903,240.65733135680756,245.53937795920925,250.4213781111095,255.3033315692742,260.18523808925147,265.06709742536674,269.9489093307154,274.8306735571574,279.7123898553099,284.5940579745411,289.47567766296424,294.3572486674305,299.2387707335223,304.1202436055475,309.0016670265318,313.8830407382128,318.7643644810333,323.6456379941337,328.52686101534664,333.40803328118886,338.28915452685527,343.17022448621145,348.05124289178764,352.93220947477056,357.8131239649977,362.69398609094964,367.5747955797428,372.45555215712307,377.33625554745794,382.2169054737306,387.0975016575307,391.9780438190494,396.85853167707074,401.73896494896456,406.61934335067974,411.4996665967358
4237.288136,124.48159293337149,129.39315018474403,134.3155559489778,139.23794436290842,144.16029110188313,149.08259589260157,154.00485851408968,158.92707874439282,163.84925636045048,168.77139113809127,173.6934828520265,178.6155312758445,183.5375361820047,188.4594973418321,193.38141452551073,198.3032875020784,203.22511603942002,207.44537835716602,213.067052985129,217.99032908824648,222.9119811054202,227.83358393226132,232.75514089454944,237.67665176000912,242.59811628710443,247.51953423307378,252.4409053539412,257.3622294045103,262.28350613835835,267.20473530782937,272.12591666402767,277.0470499568119,281.96813493478817,286.8891713453035,291.81015893443987,296.7310974470065,301.6519866265346,306.5728262152696,311.4936159541651,316.4143555828759,321.33504483975116,326.25568346182837,331.17627118482517,336.0968077431341,341.0172928698136,345.93772629658406,350.8581077538181,355.7784369705349,360.69871367439293,365.61893759168305,370.53910844732144,375.45922596484183,380.37928986638906,385.29929987271214,390.2192557031559,395.13915707565474,400.0590037067245,404.97879531145617,409.89853160350776,414.8182122950966
4271.186441,125.47744567683844,130.42829538622195,135.3900803965696,140.35184791781168,145.31357343069826,150.27525665974235,155.23689738220244,160.19849537434789,165.16005041133408,170.12156226719603,175.08303071484272,180.04445552605122,185.00583647146073,189.96717332056667,194.92846584171483,199.88971380209497,204.85091696773534,209.10494138402333,214.77158940901006,219.73425172095241,224.69527695426356,229.65625260371942,234.61718202170582,239.5780649740891,244.53890121740127,249.49969050693812,254.46043259677265,259.42112723974634,264.3817741874653,269.3423731902921,274.3029239973399,279.2634263564663,284.2238800142665,289.184284716066,294.1446402059153,299.1049462265826,304.06520251954686,309.02540882499164,313.9855648817984,318.9456704275388,323.90572519846916,328.86572892952296,333.8256813543038,338.7855822050789,343.7454312127721,348.7052281069568,353.6649726158486,358.6246644662991,363.58430338378804,368.5438890924165,373.50342131489987,378.46289977256055,383.4223241853202,388.38169427169396,393.3410097487812,398.30027033225997,403.2594757363783,408.21862567394777,413.17771985633567,418.1367579934573
